timestamp_us,adc_raw
1104810080,2007
1104811080,2030
1104812080,2046
1104813080,2009
1104814080,1969
1104824507,2023
1104825507,2011
1104826507,2001
1104827507,2017
1104828507,2033
1104829507,1974
1104830507,1966
1104831507,1935
1104832507,1887
1104833507,1888
1104834507,1904
1104835507,1925
1104836507,1992
1104837507,2000
1104838507,2002
1104839507,2003
1104840507,2009
1104841507,2021
1104842507,2014
1104843507,2016
1104853933,1989
1104854933,2006
1104855933,2002
1104856933,2016
1104857933,2002
1104858933,2020
1104859933,1994
1104860933,2042
1104861933,2032
1104862933,2006
1104863933,1961
1104864933,1925
1104865933,1911
1104866933,1885
1104867933,1901
1104868933,1949
1104869933,1955
1104870933,2001
1104871933,2011
1104882388,1911
1104883388,1878
1104884388,1901
1104885388,1939
1104886388,1965
1104887388,2004
1104888388,2000
1104889388,2011
1104890388,2005
1104891388,2018
1104892388,2013
1104893388,2061
1104894388,2032
1104895388,2042
1104896388,2019
1104897388,1955
1104898388,1917
1104899388,1902
1104900388,1892
1104901388,1923
1104911815,2028
1104912815,2016
1104913815,1980
1104914815,1933
1104915815,1899
1104916815,1884
1104917815,1895
1104918815,1941
1104919815,1987
1104920815,2003
1104921815,2000
1104922815,2000
1104923815,2007
1104924815,2007
1104925815,2000
1104926815,1998
1104927815,2021
1104928815,2033
1104929815,2010
1104930815,1970
1104941266,2011
1104942266,2007
1104943266,2001
1104944266,2030
1104945266,2038
1104946266,2023
1104947266,1968
1104948266,1929
1104949266,1902
1104950266,1892
1104951266,1907
1104952266,1956
1104953266,2003
1104954266,2009
1104955266,2010
1104956266,2000
1104957266,2023
1104958266,2020
1104959266,2009
1104960266,1997
1104970686,1965
1104971686,2004
1104972686,2011
1104973686,2030
1104974686,2062
1104975686,2070
1104976686,2078
1104977686,2096
1104978686,2102
1104979686,2065
1104980686,1985
1104981686,1956
1104982686,1905
1104983686,1877
1104984686,1867
1104985686,1922
1104986686,1957
1104987686,1995
1104988686,2012
1104989686,2017
1105000112,1925
1105001112,1910
1105002112,1951
1105003112,1995
1105004112,2010
1105005112,2029
1105006112,2029
1105007112,2044
1105008112,2053
1105009112,2043
1105010112,2045
1105011112,2079
1105012112,2094
1105013112,2087
1105014112,2045
1105015112,2021
1105016112,1977
1105017112,1950
1105018112,1936
1105019112,1951
1105029539,2027
1105030539,1999
1105031539,1963
1105032539,1923
1105033539,1907
1105034539,1925
1105035539,1974
1105036539,2019
1105037539,2051
1105038539,2063
1105039539,2069
1105040539,2080
1105041539,2070
1105042539,2032
1105043539,1990
1105044539,1973
1105045539,1947
1105046539,1911
1105047539,1891
1105057994,2071
1105058994,2066
1105059994,2069
1105060994,2131
1105061994,2166
1105062994,2190
1105063994,2181
1105064994,2150
1105065994,2127
1105066994,2135
1105067994,2155
1105068994,2146
1105069994,2103
1105070994,1996
1105071994,1927
1105072994,1865
1105073994,1831
1105074994,1850
1105075994,1839
1105076994,1850
1105087421,2055
1105088421,2140
1105089421,2233
1105090421,2320
1105091421,2352
1105092421,2313
1105093421,2244
1105094421,2161
1105095421,2041
1105096421,1869
1105097421,1751
1105098421,1661
1105099421,1613
1105100421,1628
1105101421,1685
1105102421,1789
1105103421,1883
1105104421,1942
1105105421,1974
1105106421,2018
1105116865,2135
1105117865,2081
1105118865,2063
1105119865,1985
1105120865,1947
1105121865,1892
1105122865,1903
1105123865,1952
1105124865,2004
1105125865,2035
1105126865,2061
1105127865,2075
1105128865,2047
1105129865,1959
1105130865,1865
1105131865,1792
1105132865,1703
1105133865,1665
1105134865,1691
1105135865,1787
1105146291,1831
1105147291,1579
1105148291,1403
1105149291,1413
1105150291,1491
1105151291,1626
1105152291,1836
1105153291,2041
1105154291,2208
1105155291,2269
1105156291,2187
1105157291,2082
1105158291,1917
1105159291,1767
1105160291,1663
1105161291,1653
1105162291,1678
1105163291,1719
1105164291,1808
1105165291,1903
1105175718,2327
1105176718,2192
1105177718,2068
1105178718,1904
1105179718,1732
1105180718,1634
1105181718,1487
1105182718,1488
1105183718,1642
1105184718,1983
1105185718,2370
1105186718,2627
1105187718,2752
1105188718,2800
1105189718,2693
1105190718,2518
1105191718,2255
1105192718,1916
1105193718,1601
1105194718,1328
1105205145,2641
1105206145,2662
1105207145,2660
1105208145,2559
1105209145,2397
1105210145,2161
1105211145,1927
1105212145,1712
1105213145,1532
1105214145,1392
1105215145,1376
1105216145,1435
1105217145,1572
1105218145,1769
1105219145,2014
1105220145,2229
1105221145,2323
1105222145,2395
1105223145,2398
1105233600,1759
1105234600,1906
1105235600,2096
1105236600,2215
1105237600,2321
1105238600,2449
1105239600,2546
1105240600,2624
1105241600,2559
1105242600,2507
1105243600,2417
1105244600,2305
1105245600,2032
1105246600,1791
1105247600,1535
1105248600,1361
1105249600,1235
1105250600,1213
1105251600,1274
1105252600,1413
1105263027,2334
1105264027,2265
1105265027,2192
1105266027,2063
1105267027,1985
1105268027,2039
1105269027,2178
1105270027,2192
1105271027,2162
1105272027,2098
1105273027,1988
1105274027,1857
1105275027,1771
1105276027,1678
1105277027,1655
1105278027,1836
1105279027,2030
